RK,NAME,TEAM,SALARY,YEAR,Pos
469,Ivan Rabb,Memphis Grizzlies,950000,2018,PF
470,Reggie Williams,New Orleans Pelicans,895197,2018,SF
471,DJ Stephens,Memphis Grizzlies,874636,2018,G
472,D.J. Kennedy,Memphis Grizzlies,874636,2018,SG
473,Casper Ware,Melbourne Melbourne United,874636,2018,G
474,Nick Johnson,San Antonio Spurs,874636,2018,G
475,Duje Dukan,Sacramento Kings,874636,2018,PF
476,Grant Jerrett,Portland Trail Blazers,874636,2018,PF
477,Branden Dawson,Orlando Magic,874636,2018,SF
478,Kevin Murphy,Orlando Magic,874636,2018,SG
479,J.J. O'Brien,Milwaukee Bucks,874636,2018,SF
480,Keith Benson,Miami Heat,874636,2018,PF
481,Christian Wood,Los Angeles Lakers,874636,2018,F
482,Jordan McRae,Detroit Pistons,874636,2018,G
483,Cliff Alexander,New Orleans Pelicans,874636,2018,PF
484,Gerald Green,Houston Rockets,872854,2018,G
485,Luke Petrasek,Charlotte Hornets,815615,2018,SF
486,T.J. Williams,Charlotte Hornets,815615,2018,PG
487,Terry Henderson,Charlotte Hornets,815615,2018,SG
488,Dakari Johnson,Oklahoma City Thunder,815615,2018,C
489,Xavier Rathan-Mayes,Memphis Grizzlies,815615,2018,SG
490,Kennedy Meeks,Maccabi Haifa Maccabi Haifa,815615,2018,F
491,Frank Jackson,Utah Jazz,815615,2018,G
492,Erik McCree,Utah Jazz,815615,2018,F
493,Rashawn Thomas,Oklahoma City Thunder,815615,2018,PF
494,Bryce Alford,Oklahoma City Thunder,815615,2018,G
495,Brandon Paul,San Antonio Spurs,815615,2018,G
496,Matt Jones,Sacramento Kings,815615,2018,SG
497,Troy Caupain,Portland Trail Blazers,815615,2018,G
498,Jawun Evans,LA Clippers,815615,2018,G
499,Peter Jok,Phoenix Suns,815615,2018,SF
500,Royce O'Neale,Utah Jazz,815615,2018,PF
501,James Blackmon Jr.,Philadelphia 76ers,815615,2018,SG
502,Isaiah Briscoe,Orlando Magic,815615,2018,G
503,JeQuan Lewis,Milwaukee Bucks,815615,2018,PG
504,Thomas Bryant,Los Angeles Lakers,815615,2018,C
505,V.J. Beachem,Los Angeles Lakers,815615,2018,SF
506,Davon Reed,Phoenix Suns,815615,2018,SG
507,LaDontae Henton,LA Clippers,815615,2018,SF
508,Daniel Theis,Boston Celtics,815615,2018,C
509,Naz Mitrou-Long,Utah Jazz,815615,2018,G
510,Zhou Qi,Houston Rockets,815615,2018,C
511,Dillon Brooks,Memphis Grizzlies,815615,2018,SF
512,Alex Hamilton,Golden State Warriors,815615,2018,SG
513,Brandon Ashley,New Zealand Breakers,815615,2018,F
514,Maxi Kleber,Dallas Mavericks,815615,2018,PF
515,Jaylen Johnson,Chicago Bulls,815615,2018,PF
516,L.J. Peak,Boston Celtics,815615,2018,SG
517,Cameron Oliver,Atlanta Hawks,815615,2018,F
518,Jordan Mathews,Atlanta Hawks,815615,2018,SG
519,Tyler Cavanaugh,Atlanta Hawks,679919,2018,F
520,Emeka Okafor,New Orleans Pelicans,592030,2018,C
521,DeAndre Liggins,New Orleans Pelicans,588120,2018,G
522,Rasheed Sulaimon,Charlotte Hornets,543471,2018,G
523,Andrew Andrews,Charlotte Hornets,543471,2018,G
524,Yanick Moreira,Toronto Raptors,543471,2018,C
525,Brady Heslip,Toronto Raptors,543471,2018,SG
526,E.J. Singler,Toronto Raptors,543471,2018,SF
527,Drew Crawford,Toronto Raptors,543471,2018,SG
528,Isaiah Cousins,Utah Jazz,543471,2018,G
529,Kaleb Tarczewski,Oklahoma City Thunder,543471,2018,C
530,Richard Solomon,Oklahoma City Thunder,543471,2018,F
531,Nicolas Laprovittola,San Antonio Spurs,543471,2018,G
532,Ryan Richards,San Antonio Spurs,543471,2018,PF
533,Gracin Bakumanya,Phoenix Suns,543471,2018,C
534,Derek Cooke Jr.,Phoenix Suns,543471,2018,PF
535,Maurice Ndour,New York Knicks,543471,2018,SF
536,J.P. Tokoto,New York Knicks,543471,2018,SG
537,Egidijus Mockevicius,Brooklyn Nets,543471,2018,PF
538,Beau Beech,Brooklyn Nets,543471,2018,SG
539,Stefan Jankovic,Miami Heat,543471,2018,PF
540,Julian Jacobs,Los Angeles Lakers,543471,2018,PG
541,Zach Auguste,Los Angeles Lakers,543471,2018,F
542,Nick Zeisloft,Golden State Warriors,543471,2018,G
543,Elgin Cook,Golden State Warriors,543471,2018,SF
544,Scott Wood,Golden State Warriors,543471,2018,SG
545,Cameron Jones,Golden State Warriors,543471,2018,SG
546,Nikola Jovanovic,Detroit Pistons,543471,2018,PF
547,Trey Freeman,Detroit Pistons,543471,2018,PG
548,Ben Bentil,Dallas Mavericks,543471,2018,PF
549,Jameel Warney,Dallas Mavericks,543471,2018,PF
550,Keith Hornsby,Dallas Mavericks,543471,2018,G
551,D'Vauntes Smith-Rivera,Chicago Bulls,543471,2018,PG
552,Thomas Walkup,Chicago Bulls,543471,2018,SG
553,J.J. Avila,Chicago Bulls,543471,2018,PF
554,Quincy Ford,New Orleans Pelicans,543471,2018,SG
555,Jonathan Holmes,Boston Celtics,543471,2018,PF
556,Cat Barber,Atlanta Hawks,543471,2018,G
557,Brandan Wright,Houston Rockets,490461,2018,F
558,Joe Johnson,Houston Rockets,473835,2018,G
559,Toney Douglas,Memphis Grizzlies,379159,2018,PG
560,C.J. Williams,LA Clippers,375000,2018,G
561,Derrick Rose,Minnesota Timberwolves,290951,2018,PG
562,Lamar Patterson,Atlanta Hawks,246956,2018,SG
563,Wade Baldwin IV,Portland Trail Blazers,229892,2018,G
564,Larry Sanders,Cleveland Cavaliers,207722,2018,PF
565,Georgios Papagiannis,Portland Trail Blazers,185397,2018,C
566,Shaquille Harrison,Phoenix Suns,175000,2018,G
567,Travis Wear,Los Angeles Lakers,148318,2018,F
568,Ray McCallum,Charlotte Hornets,121112,2018,PG
569,Manny Harris,Dallas Mavericks,115344,2018,PG
570,Tim Quarterman,Houston Rockets,96406,2018,G
571,Aaron Harrison,Dallas Mavericks,91442,2018,G
572,Marquis Teague,Memphis Grizzlies,74186,2018,G
573,Mike Tobey,Charlotte Hornets,67135,2018,C
574,MarShon Brooks,Memphis Grizzlies,60283,2018,G
575,Jordan Crawford,New Orleans Pelicans,58190,2018,G
576,Justin Harper,Philadelphia 76ers,57672,2018,PF
577,Alonzo Gee,Denver Nuggets,57672,2018,SF
578,Nigel Hayes,Sacramento Kings,55296,2018,F
579,David Stockton,Utah Jazz,44495,2018,G
580,Jonathan Gibson,Boston Celtics,44495,2018,G
581,Pierre Jackson,Dallas Mavericks,31969,2018,PG
582,Andre Ingram,Los Angeles Lakers,13824,2018,G
583,Aaron Jackson,Houston Rockets,4608,2018,F
584,Amile Jefferson,Boston Celtics,4608,2018,F
