RK,NAME,TEAM,SALARY,YEAR,Pos
466,Gary Payton II,Washington Wizards,1052909,2020,SG
467,Nick Young,Denver Nuggets,1042584,2020,G
468,Admiral Schofield,Washington Wizards,1000000,2020,SF
469,Terance Mann,LA Clippers,1000000,2020,SG
470,Ron Baker,Washington Wizards,948580,2020,G
471,David Nwaba,Brooklyn Nets,903111,2020,SF
472,Jalen McDaniels,Charlotte Hornets,898310,2020,PF
473,Dewan Hernandez,Toronto Raptors,898310,2020,F
474,Talen Horton-Tucker,Los Angeles Lakers,898310,2020,SF
475,Stanton Kidd,Utah Jazz,898310,2020,SF
476,KZ Okpala,Miami Heat,898310,2020,SF
477,Terence Davis,Toronto Raptors,898310,2020,SG
478,Ignas Brazdeikis,New York Knicks,898310,2020,SF
479,Miye Oni,Utah Jazz,898310,2020,SF
480,Nic Claxton,Brooklyn Nets,898310,2020,C
481,Naz Reid,Minnesota Timberwolves,898310,2020,C
482,Eric Paschall,Golden State Warriors,898310,2020,F
483,Jalen Lecque,Phoenix Suns,898310,2020,G
484,Caleb Martin,Charlotte Hornets,898310,2020,SF
485,Alen Smailagic,Golden State Warriors,898310,2020,PF
486,Justin Robinson,Washington Wizards,898310,2020,F
487,Vlatko Cancar,Denver Nuggets,898310,2020,SF
488,Daniel Gafford,Chicago Bulls,898310,2020,C
489,Max Strus,Chicago Bulls,898310,2020,SG
490,Matt Thomas,Toronto Raptors,898310,2020,SG
491,Javonte Green,Boston Celtics,898310,2020,G
492,Justin James,Sacramento Kings,898310,2020,G
493,Damion Lee,Golden State Warriors,842327,2020,SG
494,Isaiah Briscoe,Orlando Magic,838464,2020,G
495,Juwan Morgan,Utah Jazz,746054,2020,F
496,Marquese Chriss,Golden State Warriors,654469,2020,SF
497,Timothe Luwawu-Cabarrot,Brooklyn Nets,654469,2020,SG
498,Marvin Williams,Milwaukee Bucks,604278,2020,F
499,Michael Kidd-Gilchrist,Dallas Mavericks,595122,2020,F
500,Rayjon Tucker,Utah Jazz,578573,2020,G
501,Chris Clemons,Houston Rockets,563347,2020,G
502,Gary Clark,Orlando Magic,555409,2020,F
503,Brandon Goodwin,Atlanta Hawks,522738,2020,G
504,DeMarre Carroll,Houston Rockets,512721,2020,F
505,Reggie Jackson,LA Clippers,512721,2020,PG
506,Anzejs Pasecniks,Washington Wizards,482144,2020,C
507,Chris Silva,Miami Heat,466918,2020,F
508,Jeff Green,Houston Rockets,439475,2020,PF
509,Troy Daniels,Denver Nuggets,384541,2020,G
510,Dion Waiters,Los Angeles Lakers,375385,2020,G
511,Juan Toscano-Anderson,Golden State Warriors,350189,2020,F
512,Norvel Pelle,Philadelphia 76ers,350189,2020,PF
513,Ky Bowman,Golden State Warriors,350189,2020,G
514,JR Smith,Los Angeles Lakers,289803,2020,G
515,Tyler Zeller,San Antonio Spurs,245686,2020,C
516,Jimmer Fredette,Phoenix Suns,208509,2020,G
517,Jontay Porter,Toronto Raptors,197933,2020,C
518,Tyler Johnson,Brooklyn Nets,183115,2020,G
519,Anthony Tolliver,Memphis Grizzlies,183115,2020,PF
520,Luguentz Dort,Oklahoma City Thunder,155647,2020,G
