RK,NAME,TEAM,SALARY,YEAR,Pos
475,Cliff Alexander,Portland Trail Blazers,525093,2016,PF
476,Bo McCalebb,New Orleans Pelicans,525093,2016,PG
477,Jonathan Holmes,Boston Celtics,525093,2016,PF
478,Terran Petteway,Atlanta Hawks,525093,2016,SG
479,Lamar Patterson,Atlanta Hawks,525093,2016,SG
480,Michael Beasley,Houston Rockets,306527,2016,F
481,Steve Novak,Milwaukee Bucks,295327,2016,SF
482,Anderson Varejao,Golden State Warriors,289755,2016,C
483,JJ Hickson,Washington Wizards,273038,2016,C
484,Joe Johnson,Miami Heat,261894,2016,G
485,JaKarr Sampson,Denver Nuggets,258489,2016,SF
486,Andre Miller,San Antonio Spurs,250750,2016,PG
487,Jason Thompson,Toronto Raptors,245177,2016,PF
488,Ryan Hollins,Washington Wizards,239605,2016,C
489,Nazr Mohammed,Oklahoma City Thunder,222888,2016,C
490,Ty Lawson,Indiana Pacers,211744,2016,G
491,Chase Budinger,Phoenix Suns,206192,2016,SF
492,Kevin Martin,San Antonio Spurs,200600,2016,SG
493,Marcus Thornton,Washington Wizards,200600,2016,SG
494,Andrew Goudelock,Houston Rockets,200600,2016,PG
495,Jorge Gutierrez,Charlotte Hornets,189455,2016,G
496,Bryce Dejean-Jones,New Orleans Pelicans,169883,2016,SG
497,Tony Wroten,Philadelphia 76ers,167406,2016,SG
498,Sean Kilpatrick,Brooklyn Nets,134215,2016,G
499,Jeff Ayres,LA Clippers,111444,2016,F
500,Jordan McRae,Cleveland Cavaliers,111196,2016,G
501,Erick Green,Utah Jazz,99418,2016,PG
502,Alan Williams,Phoenix Suns,83397,2016,C
503,Keith Appling,Orlando Magic,61776,2016,PG
504,Orlando Johnson,New Orleans Pelicans,55722,2016,SG
505,Phil Pressey,Phoenix Suns,55722,2016,PG
506,Elliot Williams,Memphis Grizzlies,55722,2016,SG
507,Cory Jefferson,Phoenix Suns,49709,2016,F
508,Thanasis Antetokounmpo,New York Knicks,30888,2016,SF
