RK,NAME,TEAM,SALARY,YEAR,Pos
467,Daishen Nix,Houston Rockets,612000,2022,SG
468,Terry Taylor,Indiana Pacers,600000,2022,F
469,Danuel House Jr.,Utah Jazz,565986,2022,SF
470,Luke Kornet,Boston Celtics,565986,2022,C
471,Keifer Sykes,Indiana Pacers,558345,2022,G
472,Ryan Arcidiacono,New York Knicks,546800,2022,G
473,DeAndre' Bembry,Milwaukee Bucks,518021,2022,SG
474,Goran Dragic,Brooklyn Nets,460463,2022,PG
475,Jevon Carter,Milwaukee Bucks,441277,2022,PG
476,Trendon Watford,Portland Trail Blazers,436482,2022,PF
477,Nik Stauskas,Boston Celtics,432536,2022,G
478,DeMarcus Cousins,Denver Nuggets,431684,2022,C
479,D.J. Augustin,Los Angeles Lakers,393312,2022,G
480,DeAndre Jordan,Philadelphia 76ers,374126,2022,C
481,Devontae Cacok,San Antonio Spurs,364353,2022,PF
482,Sam Hauser,Boston Celtics,313737,2022,SF
483,Haywood Highsmith,Miami Heat,290967,2022,F
484,Malik Fitts,Boston Celtics,231062,2022,F
485,Joe Wieskamp,San Antonio Spurs,202068,2022,SF
486,Isaiah Thomas,Charlotte Hornets,191860,2022,G
487,Amir Coffey,LA Clippers,153488,2022,SG
488,Jose Alvarado,New Orleans Pelicans,150000,2022,PG
489,Armoni Brooks,Toronto Raptors,136926,2022,G
490,Devin Cannady,Orlando Magic,100000,2022,G
491,Luca Vildoza,Milwaukee Bucks,42789,2022,G
492,Rayjon Tucker,Milwaukee Bucks,28779,2022,G
493,Juwan Morgan,Toronto Raptors,19816,2022,F
494,Moses Brown,Cleveland Cavaliers,19186,2022,C
495,Xavier Sneed,Utah Jazz,8558,2022,F
496,Kessler Edwards,Brooklyn Nets,5318,2022,SF
497,Ish Wainright,Phoenix Suns,5318,2022,F
