RK,NAME,TEAM,SALARY,YEAR,Pos
475,Sean Marks,Portland Trail Blazers,799105,2012,PF
476,Ike Diogu,San Antonio Spurs,792377,2012,PF
477,Solomon Jones,New Orleans Hornets,792377,2012,PF
478,Andy Rautins,Toronto Raptors,788872,2012,SG
479,Marcus Cousin,San Antonio Spurs,788872,2012,C
480,Da'Sean Butler,null Unknown,788872,2012,NA
481,Robert Vaden,San Antonio Spurs,788872,2012,SG
482,Zabian Dowdell,Phoenix Suns,788872,2012,PG
483,Terrico White,Perth Perth,788872,2012,G
484,Marqus Blakely,Houston Rockets,788872,2012,SF
485,Willie Warren,LA Clippers,788872,2012,SG
486,Pape Sy,Atlanta Hawks,788872,2012,SF
487,Magnum Rolle,null Unknown,788872,2012,NA
488,Nate Robinson,Golden State Warriors,785487,2012,PG
489,Jermaine Taylor,Cleveland Cavaliers,780871,2012,SG
490,Yi Jianlian,Dallas Mavericks,771706,2012,SF
491,Tony Gaffney,Memphis Grizzlies,762195,2012,SF
492,Jeremy Lin,New York Knicks,762195,2012,G
493,Landry Fields,New York Knicks,762195,2012,SG
494,Brian Butch,Utah Jazz,762195,2012,C
495,Hamady Ndiaye,Washington Wizards,762195,2012,C
496,Greg Stiemsma,Boston Celtics,762195,2012,C
497,Isaiah Thomas,Sacramento Kings,762195,2012,G
498,Garret Siler,Phoenix Suns,762195,2012,C
499,Taylor Griffin,Phoenix Suns,762195,2012,PF
500,Darington Hobson,Milwaukee Bucks,762195,2012,SG
501,Kenny Hasbrouck,null Unknown,762195,2012,NA
502,Derrick Caracter,Flamengo Flamengo,762195,2012,PF
503,Devin Ebanks,Los Angeles Lakers,762195,2012,SF
504,Chris Johnson,New Orleans Hornets,762195,2012,C
505,Samardo Samuels,Cleveland Cavaliers,762195,2012,PF
506,Luke Harangody,Cleveland Cavaliers,762195,2012,PF
507,Semih Erden,Cleveland Cavaliers,762195,2012,C
508,Curtis Jerrells,null Unknown,762195,2012,NA
509,Oliver Lafayette,Milan Olimpia,762195,2012,G
510,Jeremy Evans,Utah Jazz,762195,2012,F
511,Dexter Pittman,Miami Heat,762195,2012,C
512,Dontell Jefferson,Charlotte Hornets,736420,2012,SG
513,Mike Taylor,LA Clippers,736420,2012,PG
514,Joe Crawford,New York Knicks,736420,2012,SG
515,Sun Yue,Los Angeles Lakers,736420,2012,SG
516,Walter Sharpe,Detroit Pistons,736420,2012,PF
517,DeMarcus Nelson,Chicago Bulls,736420,2012,SG
518,Othello Hunter,Madrid Real Madrid,736420,2012,SF
519,Ime Udoka,Brooklyn Nets,708640,2012,F
520,Mike Wilks,Oklahoma City Thunder,679821,2012,PG
521,Brian Skinner,Memphis Grizzlies,668434,2012,PF
522,Allen Iverson,Philadelphia 76ers,650686,2012,SG
523,Jeremy Tyler,Golden State Warriors,650000,2012,C
524,Acie Law,Golden State Warriors,633253,2012,PG
525,Josh Selby,Memphis Grizzlies,550000,2012,PG
526,Trey Thompkins,LA Clippers,535000,2012,PF
527,Erick Dampier,Atlanta Hawks,530547,2012,C
528,Jason Williams,Orlando Magic,524964,2012,PG
529,Ish Smith,Orlando Magic,522472,2012,PG
530,Travis Leslie,LA Clippers,500000,2012,PG
531,Malcolm Lee,Minnesota Timberwolves,500000,2012,SG
532,Ryan Reid,Oklahoma City Thunder,475000,2012,PF
533,Cory Higgins,Charlotte Bobcats,473604,2012,PG
534,Shelvin Mack,Washington Wizards,473604,2012,G
535,Josh Harrellson,New York Knicks,473604,2012,C
536,Lavoy Allen,Philadelphia 76ers,473604,2012,F
537,Chris Wright,Golden State Warriors,473604,2012,SF
538,Sherron Collins,Charlotte Hornets,473604,2012,PG
539,Pooh Jeter,Sacramento Kings,473604,2012,PG
540,Terrel Harris,Miami Heat,473604,2012,SG
541,Charles Jenkins,Golden State Warriors,473604,2012,PG
542,Justin Harper,Orlando Magic,473604,2012,PF
543,E'Twaun Moore,Boston Celtics,473604,2012,G
544,Stanley Robinson,null Unknown,473604,2012,NA
545,Mychel Thompson,Cleveland Cavaliers,473604,2012,SF
546,Dennis Horner,New Jersey Nets,473604,2012,PF
547,Jordan Williams,New Jersey Nets,473604,2012,C
548,Brian Zoubek,null Unknown,473604,2012,NA
549,Greg Smith,Houston Rockets,473604,2012,PF
550,Jon Leuer,Milwaukee Bucks,473604,2012,F
551,Tiny Gallon,null Unknown,473604,2012,NA
552,Patrick Beverley,Milwaukee Bucks,473604,2012,PG
553,DeAndre Liggins,Orlando Magic,473604,2012,G
554,Andrew Goudelock,Los Angeles Lakers,473604,2012,PG
555,Matt Janning,Denver Nuggets,473604,2012,SG
556,Ivan Johnson,Atlanta Hawks,473604,2012,PF
557,Julyan Stone,Denver Nuggets,473604,2012,G
558,Tyshawn Taylor,New Orleans Pelicans,473604,2012,PG
559,Darius Morris,Los Angeles Lakers,473604,2012,G
560,Vernon Macklin,Detroit Pistons,473604,2012,PF
561,Jerome Jordan,New York Knicks,473604,2012,C
562,Carldell Johnson,New Orleans Hornets,473604,2012,PG
563,Trey Gilder,Utah Jazz,457588,2012,SF
564,Marcus Landry,Milwaukee Bucks,457588,2012,SF
565,Deron Washington,null Unknown,457588,2012,NA
566,Kyrylo Fesenko,Indiana Pacers,435000,2012,C
567,Joel Przybilla,Portland Trail Blazers,420304,2012,C
568,Gerald Green,New Jersey Nets,413413,2012,G
569,Peja Stojakovic,Dallas Mavericks,402065,2012,SF
570,Walker Russell Jr.,Detroit Pistons,374300,2012,PG
571,Ronny Turiaf,Miami Heat,319128,2012,C
572,Lance Thomas,New Orleans Hornets,305551,2012,F
573,Kelenna Azubuike,Dallas Mavericks,280192,2012,SF
574,Gilbert Arenas,Memphis Grizzlies,261829,2012,PG
575,Terrence Williams,Sacramento Kings,254938,2012,SG
576,Manny Harris,Cleveland Cavaliers,252016,2012,PG
577,Ryan Hollins,Boston Celtics,248048,2012,C
578,Boris Diaw,San Antonio Spurs,241158,2012,C
579,Bobby Simmons,LA Clippers,234268,2012,SF
580,Mustafa Shakur,Oklahoma City Thunder,226162,2012,PG
581,Earl Boykins,Houston Rockets,220487,2012,PG
582,Mike James,Chicago Bulls,220487,2012,PG
583,Alan Anderson,Toronto Raptors,213597,2012,SG
584,Patty Mills,San Antonio Spurs,213517,2012,PG
585,Al Thornton,Golden State Warriors,211084,2012,SF
586,Travis Diener,Portland Trail Blazers,208802,2012,PG
587,Leon Powe,Memphis Grizzlies,201033,2012,PF
588,Cartier Martin,Washington Wizards,199816,2012,PF
589,Carlos Arroyo,Boston Celtics,196007,2012,PG
590,Ben Uzoh,Toronto Raptors,190548,2012,PG
591,Donald Sloan,Cleveland Cavaliers,160414,2012,G
592,Courtney Fortson,Houston Rockets,156595,2012,PG
593,James Singleton,Washington Wizards,151585,2012,F
594,Mickell Gladness,Golden State Warriors,137498,2012,C
595,Blake Ahearn,Utah Jazz,117134,2012,G
596,Armon Johnson,New Jersey Nets,104494,2012,PG
597,Jamario Moon,Charlotte Bobcats,96017,2012,SF
598,Garrett Temple,Toronto Raptors,80703,2012,SF
599,Morris Almond,Washington Wizards,75793,2012,SG
600,Mikki Moore,Golden State Warriors,75793,2012,C
601,Dan Gadzuric,New York Knicks,69393,2012,C
602,Jerome Dyson,New Orleans Hornets,64930,2012,PG
603,Diamon Simpson,Houston Rockets,57291,2012,SF
604,Darryl Watkins,New Orleans Hornets,55321,2012,C
605,Sean Williams,Boston Celtics,49966,2012,PF
606,Lester Hudson,Memphis Grizzlies,48232,2012,SG
607,Cedric Jackson,Cleveland Cavaliers,40375,2012,G
608,Jeff Foote,New Orleans Hornets,38194,2012,C
609,Othyus Jeffers,Minnesota Timberwolves,35868,2012,SG
610,D.J. Kennedy,Cleveland Cavaliers,22916,2012,SG
611,Larry Owens,New Jersey Nets,22287,2012,SF
612,Mario West,Brooklyn Nets,20103,2012,SG
613,Xavier Silas,Philadelphia 76ers,11458,2012,G
