RK,NAME,TEAM,SALARY,YEAR,Pos
465,Dalano Banton,Toronto Raptors,1563318,2023,G
466,Jahmi'us Ramsey,Toronto Raptors,1517981,2023,PG
467,Daniel Oturu,Toronto Raptors,1517981,2023,C
468,Caleb Homesley,Washington Wizards,1517981,2023,SG
469,Mamadi Diakite,Cleveland Cavaliers,1517981,2023,F
470,Elijah Bryant,Milwaukee Bucks,1517981,2023,SG
471,Deividas Sirvydis,Indiana Pacers,1517981,2023,F
472,Christian Koloko,Toronto Raptors,1500000,2023,C
473,Tyus Jones,Memphis Grizzlies,1500000,2023,PG
474,Alize Johnson,San Antonio Spurs,1392896,2023,F
475,Kemba Walker,Dallas Mavericks,1392896,2023,PG
476,Stanley Johnson,San Antonio Spurs,1245164,2023,SF
477,Kennedy Chandler,Memphis Grizzlies,1200000,2023,G
478,Alfonzo McKinnie,Chicago Bulls,1090007,2023,F
479,Bryce McGowens,Charlotte Hornets,1075000,2023,G
480,Chima Moneke,Sacramento Kings,1017781,2023,F
481,Jabari Walker,Portland Trail Blazers,1017781,2023,F
482,Josh Minott,Minnesota Timberwolves,1017781,2023,F
483,Tyrese Martin,Atlanta Hawks,1017781,2023,G
484,Ryan Rollins,Golden State Warriors,1017781,2023,G
485,Max Christie,Los Angeles Lakers,1017781,2023,G
486,Jaden Hardy,Dallas Mavericks,1017781,2023,G
487,Kenneth Lofton Jr.,Memphis Grizzlies,1000000,2023,F
488,Luka Garza,Minnesota Timberwolves,925258,2023,C
489,Jordan Goodwin,Washington Wizards,900000,2023,G
490,Sam Merrill,Cleveland Cavaliers,850000,2023,SG
491,Kris Dunn,Utah Jazz,735819,2023,G
492,Michael Carter-Williams,Orlando Magic,652829,2023,G
493,Gorgui Dieng,San Antonio Spurs,622582,2023,C
494,Goga Bitadze,Orlando Magic,612181,2023,C
495,Boban Marjanovic,Houston Rockets,601478,2023,C
496,James Johnson,Indiana Pacers,590926,2023,PF
497,Terrence Ross,Phoenix Suns,580373,2023,G
498,Dewayne Dedmon,Philadelphia 76ers,580373,2023,C
499,Reggie Jackson,Denver Nuggets,580373,2023,PG
500,Justin Holiday,Dallas Mavericks,569821,2023,SF
501,Keifer Sykes,Indiana Pacers,558345,2023,G
502,Eugene Omoruyi,Detroit Pistons,555402,2023,F
503,Joe Wieskamp,Toronto Raptors,554989,2023,SF
504,PJ Dozier,Sacramento Kings,539450,2023,G
505,DeAndre' Bembry,Milwaukee Bucks,518021,2023,SG
506,Cody Zeller,Miami Heat,517060,2023,C
507,Admiral Schofield,Orlando Magic,516508,2023,SF
508,Russell Westbrook,LA Clippers,495955,2023,PG
509,R.J. Hampton,Detroit Pistons,485403,2023,G
510,Ish Wainright,Phoenix Suns,474851,2023,F
511,Will Barton,Toronto Raptors,432642,2023,G
512,Isaiah Roby,San Antonio Spurs,400000,2023,PF
513,Goran Dragic,Milwaukee Bucks,390433,2023,PG
514,Sandro Mamukelashvili,San Antonio Spurs,357717,2023,PF
515,Patrick Beverley,Chicago Bulls,357717,2023,PG
516,Carlik Jones,Chicago Bulls,357717,2023,G
517,DaQuan Jeffries,Charlotte Hornets,300000,2023,SG
518,Meyers Leonard,Milwaukee Bucks,284911,2023,C
519,D.J. Augustin,Houston Rockets,189940,2023,G
520,Xavier Cooks,Washington Wizards,140384,2023,G
521,Nate Williams,Portland Trail Blazers,52644,2023,G
522,Kobi Simmons,Charlotte Hornets,32795,2023,G
523,Justin Champagnie,Boston Celtics,28241,2023,SF
524,David Duke Jr.,Brooklyn Nets,28241,2023,G
525,Moses Brown,Brooklyn Nets,19186,2023,C
526,Shaquille Harrison,Portland Trail Blazers,12260,2023,G
527,Willie Cauley-Stein,Houston Rockets,10552,2023,C
528,Tristan Thompson,Cleveland Cavaliers,10552,2023,C
529,Xavier Sneed,Charlotte Hornets,8558,2023,F
